5.36429143314652e-02,6.69335468374700e-01,2.64198025086736e-01,2.32292500667200e-01,3.56458500133440e-01,3.60608486789432e-01,2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,4.55625880438880e-01,4.80367453026726e-01,3.62512648558560e-01,3.16084998313526e-01,4.84732445784806e-01,5.65881629332751e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,2.43723807623229e-01,3.62801835960886e-01,3.08920375174616e-01,2.99940131710237e-01,4.53003392536420e-01,5.06884853322690e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01
6.69335468374700e-01,2.64198025086736e-01,2.32292500667200e-01,3.56458500133440e-01,3.60608486789432e-01,2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,4.80367453026726e-01,3.62512648558560e-01,3.16084998313526e-01,4.84732445784806e-01,5.65881629332751e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,3.62801835960886e-01,3.08920375174616e-01,2.99940131710237e-01,4.53003392536420e-01,5.06884853322690e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01
2.64198025086736e-01,2.32292500667200e-01,3.56458500133440e-01,3.60608486789432e-01,2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,3.62512648558560e-01,3.16084998313526e-01,4.84732445784806e-01,5.65881629332751e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,3.08920375174616e-01,2.99940131710237e-01,4.53003392536420e-01,5.06884853322690e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01
2.32292500667200e-01,3.56458500133440e-01,3.60608486789432e-01,2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,3.16084998313526e-01,4.84732445784806e-01,5.65881629332751e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,2.99940131710237e-01,4.53003392536420e-01,5.06884853322690e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01
3.56458500133440e-01,3.60608486789432e-01,2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,4.84732445784806e-01,5.65881629332751e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,4.53003392536420e-01,5.06884853322690e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01
3.60608486789432e-01,2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,5.65881629332751e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,5.06884853322690e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01
2.87042967707499e-01,3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,3.97234181861471e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,5.06286170425065e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01
3.76501200960769e-01,3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,7.24152298565505e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,6.74176811015765e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02
3.02708833733654e-01,3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,7.98813515604849e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,4.97305926960686e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01
3.48331998932479e-01,3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,7.12505704251900e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,5.29036120534823e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01
3.00894048572191e-01,1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,5.70246622090832e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,4.92915585711435e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01
1.50680544435548e-01,0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,3.39298823436043e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,2.96747156256236e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01,3.19455564451561e-01
0.00000000000000e+00,5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,1.84738398047658e-01,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,1.59349431251247e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01,3.19455564451561e-01,3.12076327728850e-01
5.68388043768348e-01,2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.76772286264161e-02,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,2.90192654907641e-01,1.98164039113949e-02,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,1.87248054280583e-01,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01,3.19455564451561e-01,3.12076327728850e-01,3.34547638110488e-01
2.01414464905258e-01,2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,1.09521636475467e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,2.90192654907641e-01,2.05174500505942e-01,5.58770704450210e-04,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,1.87248054280583e-01,1.08960287367791e-01,2.70149452895650e-01,3.78983186549239e-01,3.19455564451561e-01,3.12076327728850e-01,3.34547638110488e-01,3.87256471844142e-01
2.14104617026955e-01,2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,1.59302394793754e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,2.90192654907641e-01,2.05174500505942e-01,1.33132279121446e-01,4.48413490321293e-02,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,1.87248054280583e-01,1.08960287367791e-01,1.58870484933147e-01,3.78983186549239e-01,3.19455564451561e-01,3.12076327728850e-01,3.34547638110488e-01,3.87256471844142e-01,3.66026154256739e-01
2.12436615959434e-01,2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01,3.37116327057003e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,2.90192654907641e-01,2.05174500505942e-01,1.33132279121446e-01,2.62951131921986e-01,2.57433645978847e-02,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,1.87248054280583e-01,1.08960287367791e-01,1.58870484933147e-01,3.47814807423668e-01,3.19455564451561e-01,3.12076327728850e-01,3.34547638110488e-01,3.87256471844142e-01,3.66026154256739e-01,4.56965572457966e-01
2.17961035495063e-01,2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01,3.19455564451561e-01,3.47036765143549e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,2.90192654907641e-01,2.05174500505942e-01,1.33132279121446e-01,2.62951131921986e-01,5.62032499355172e-01,0.00000000000000e+00,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,1.87248054280583e-01,1.08960287367791e-01,1.58870484933147e-01,3.47814807423668e-01,2.87567351825983e-01,3.12076327728850e-01,3.34547638110488e-01,3.87256471844142e-01,3.66026154256739e-01,4.56965572457966e-01,3.25580464371497e-01
2.48852415265546e-01,2.84881238323993e-01,2.44715772618094e-01,2.77034961302375e-01,2.14491593274620e-01,1.94568988524153e-01,4.77582065652522e-02,6.24646383773686e-01,2.70149452895650e-01,3.78983186549239e-01,3.19455564451561e-01,3.12076327728850e-01,3.51600166663360e-01,2.98823436042936e-01,2.98803595166763e-01,2.36523084859427e-01,2.87653022757485e-01,3.06442332493403e-01,2.90192654907641e-01,2.05174500505942e-01,1.33132279121446e-01,2.62951131921986e-01,5.62032499355172e-01,6.21515446122101e-01,1.94172819796448e-01,1.83596088605069e-01,1.83516264218719e-01,1.98563161045699e-01,1.98902414687687e-01,1.96787068449411e-01,1.87248054280583e-01,1.08960287367791e-01,1.58870484933147e-01,3.47814807423668e-01,2.87567351825983e-01,3.82019556974656e-01,3.34547638110488e-01,3.87256471844142e-01,3.66026154256739e-01,4.56965572457966e-01,3.25580464371497e-01,3.53309314117961e-01
